ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
112.0	5.0	87.0	45.0	1	906	460	112	5	87	45	112	5	87	45	6	68905	0	18.920580863952637	453500	16827.088485956192	298710	34.13230429988975	
112.0	5.0	87.0	45.0	1	907	460	112	5	87	45	112	5	87	45	6	68978	0	18.467476844787598	454000	16845.55596280098	299046	34.130837004405294	
112.0	5.0	87.0	45.0	1	908	460	112	5	87	45	112	5	87	45	7	69045	0	18.06127405166626	454500	16863.617236852646	299369	34.13223322332233	
112.0	5.0	87.0	45.0	1	909	460	112	5	87	45	112	5	87	45	7	69124	0	17.858144283294678	455000	16881.47538113594	299685	34.13516483516483	
112.0	5.0	87.0	45.0	2	910	460	112	5	87	45	112	5	87	45	7	69202	0	19.34243631362915	455500	16900.81781744957	300024	34.1330406147091	
112.0	5.0	87.0	45.0	2	911	460	112	5	87	45	112	5	87	45	7	69273	0	17.96752095222473	456000	16918.785338401794	300373	34.12872807017544	
112.0	5.0	87.0	45.0	2	912	460	112	5	87	45	112	5	87	45	7	69345	0	18.31124758720398	456500	16937.096585989	300702	34.12880613362542	
112.0	5.0	87.0	45.0	3	913	460	112	5	87	45	112	5	87	45	7	69422	0	18.186246633529663	457000	16955.282832622528	301052	34.12428884026258	
112.0	5.0	87.0	45.0	3	914	460	112	5	87	45	112	5	87	45	7	69480	0	18.748716831207275	457500	16974.031549453735	301390	34.12240437158471	
112.0	5.0	87.0	45.0	5	915	460	112	5	87	45	112	5	87	45	7	69544	0	15.62394094467163	458000	16989.655490398407	301726	34.120960698689956	
112.0	5.0	87.0	45.0	5	916	460	112	5	87	45	112	5	87	45	7	69601	0	14.998974084854126	458500	17004.65446448326	302074	34.11690294438387	
112.0	5.0	87.0	45.0	6	917	460	112	5	87	45	112	5	87	45	8	69671	0	14.655247688293457	459000	17019.309712171555	302421	34.11307189542484	
112.0	5.0	87.0	45.0	1	918	460	112	5	87	45	112	5	87	45	9	69739	0	15.280194520950317	459500	17034.589906692505	302765	34.10990206746463	
112.0	5.0	87.0	45.0	1	919	460	112	5	87	45	112	5	87	45	9	69824	0	14.405274629592896	460000	17048.995181322098	303094	34.11	
112.0	5.0	87.0	45.0	1	920	460	112	5	87	45	112	5	87	45	9	69884	0	14.639614820480347	460500	17063.634796142578	303445	34.10532030401737	
112.0	5.0	87.0	45.0	1	921	460	112	5	87	45	112	5	87	45	9	69947	0	14.717751741409302	461000	17078.352547883987	303808	34.09804772234273	
112.0	5.0	87.0	45.0	1	922	460	112	5	87	45	112	5	87	45	9	70004	0	14.530247688293457	461500	17092.88279557228	304175	34.0899241603467	
112.0	5.0	87.0	45.0	1	923	460	112	5	87	45	112	5	87	45	9	70070	0	14.811495065689087	462000	17107.69429063797	304526	34.08528138528139	
112.0	5.0	87.0	45.0	1	924	460	112	5	87	45	112	5	87	45	9	70151	0	14.936468362808228	462500	17122.63075900078	304867	34.08281081081081	
112.0	5.0	87.0	45.0	2	925	460	112	5	87	45	112	5	87	45	9	70226	0	14.733368635177612	463000	17137.364127635956	305211	34.07969762419006	
112.0	5.0	87.0	45.0	2	926	460	112	5	87	45	112	5	87	45	9	70297	0	15.045844316482544	463500	17152.40997195244	305557	34.076159654800435	
112.0	5.0	87.0	45.0	2	927	460	112	5	87	45	112	5	87	45	9	70354	0	15.155213356018066	464000	17167.565185308456	305923	34.068318965517236	
112.0	5.0	87.0	45.0	2	928	460	112	5	87	45	112	5	87	45	9	70414	0	15.389572143554688	464500	17182.95475745201	306295	34.05920344456405	
112.0	5.0	87.0	45.0	1	929	460	112	5	87	45	112	5	87	45	10	70485	0	14.795873165130615	465000	17197.75063061714	306642	34.055483870967734	
112.0	5.0	87.0	45.0	1	930	460	112	5	87	45	112	5	87	45	10	70558	0	15.045835971832275	465500	17212.796466588974	306992	34.05112781954888	
112.0	5.0	87.0	45.0	1	931	460	112	5	87	45	112	5	87	45	10	70615	0	15.561444997787476	466000	17228.35791158676	307363	34.04227467811158	
112.0	5.0	87.0	45.0	1	932	460	112	5	87	45	112	5	87	45	10	70678	0	14.748982191085815	466500	17243.106893777847	307729	34.03451232583066	
112.0	5.0	87.0	45.0	1	933	460	112	5	87	45	112	5	87	45	9	70753	0	15.420821189880371	467000	17258.527714967728	308078	34.03040685224839	
112.0	5.0	87.0	45.0	1	934	460	112	5	87	45	112	5	87	45	7	70819	0	15.498948097229004	467500	17274.026663064957	308447	34.02203208556149	
112.0	5.0	87.0	45.0	1	935	460	112	5	87	45	112	5	87	45	6	70879	0	15.389573097229004	468000	17289.416236162186	308799	34.017307692307696	
112.0	5.0	87.0	45.0	2	936	460	112	5	87	45	112	5	87	45	6	70953	0	15.108330965042114	468500	17304.524567127228	309138	34.0153681963714	
112.0	5.0	87.0	45.0	2	937	460	112	5	87	45	112	5	87	45	6	71012	0	14.88960886001587	469000	17319.414175987244	309500	34.00852878464818	
112.0	5.0	87.0	45.0	3	938	460	112	5	87	45	112	5	87	45	6	71081	0	15.561433792114258	469500	17334.975609779358	309861	34.00191693290735	
112.0	5.0	87.0	45.0	3	939	460	112	5	87	45	112	5	87	45	6	71148	0	14.967734575271606	470000	17349.94334435463	310219	33.99595744680852	
112.0	5.0	87.0	45.0	1	940	460	112	5	87	45	112	5	87	45	7	71225	0	14.842734813690186	470500	17364.78607916832	310590	33.98724760892668	
112.0	5.0	87.0	45.0	1	941	460	112	5	87	45	112	5	87	45	7	71281	0	14.889607429504395	471000	17379.675686597824	310979	33.97473460721868	
112.0	5.0	87.0	45.0	1	942	460	112	5	87	45	112	5	87	45	7	71354	0	14.686494827270508	471500	17394.362181425095	311333	33.96967126193002	
112.0	5.0	87.0	45.0	2	943	460	112	5	87	45	112	5	87	45	7	71416	0	15.045836210250854	472000	17409.408017635345	311695	33.96292372881355	
112.0	5.0	87.0	45.0	2	944	460	112	5	87	45	112	5	87	45	7	71482	0	14.84274411201477	472500	17424.25076174736	312048	33.95809523809524	
112.0	5.0	87.0	45.0	2	945	460	112	5	87	45	112	5	87	45	7	71553	0	14.155281782150269	473000	17438.40604352951	312403	33.952854122621574	
112.0	5.0	87.0	45.0	2	946	460	112	5	87	45	112	5	87	45	7	71611	0	14.655237197875977	473500	17453.061280727386	312775	33.944033790918695	
112.0	5.0	87.0	45.0	2	947	460	112	5	87	45	112	5	87	45	7	71673	0	14.639633178710938	474000	17467.700913906097	313149	33.93481012658228	
112.0	5.0	87.0	45.0	2	948	460	112	5	87	45	112	5	87	45	7	71739	0	14.2802734375	474500	17481.981187343597	313519	33.926448893572186	
112.0	5.0	87.0	45.0	2	949	460	112	5	87	45	112	5	87	45	7	71792	0	14.23339295387268	475000	17496.21458029747	313898	33.916210526315794	
112.0	5.0	87.0	45.0	2	950	460	112	5	87	45	112	5	87	45	7	71852	0	14.639631986618042	475500	17510.854212284088	314261	33.9093585699264	
112.0	5.0	87.0	45.0	2	951	460	112	5	87	45	112	5	87	45	7	71907	0	14.920844316482544	476000	17525.77505660057	314627	33.90189075630252	
112.0	5.0	87.0	45.0	2	952	460	112	5	87	45	112	5	87	45	7	71959	0	14.749001264572144	476500	17540.524057865143	314998	33.89338929695698	
112.0	5.0	87.0	45.0	2	953	460	112	5	87	45	112	5	87	45	7	72021	0	14.717733144760132	477000	17555.241791009903	315370	33.884696016771485	
112.0	5.0	87.0	45.0	2	954	460	112	5	87	45	112	5	87	45	7	72084	0	14.56150770187378	477500	17569.803298711777	315738	33.87685863874346	
112.0	5.0	87.0	45.0	2	955	460	112	5	87	45	112	5	87	45	7	72144	0	14.467767000198364	478000	17584.271065711975	316117	33.866736401673634	
112.0	5.0	87.0	45.0	2	956	460	112	5	87	45	112	5	87	45	8	72215	0	14.748980522155762	478500	17599.02004623413	316482	33.85956112852665	
112.0	5.0	87.0	45.0	1	957	460	112	5	87	45	112	5	87	45	9	72287	0	14.545881509780884	479000	17613.56592774391	316845	33.85281837160751	
112.0	5.0	87.0	45.0	2	958	460	112	5	87	45	112	5	87	45	10	72359	0	14.452144861221313	479500	17628.018072605133	317212	33.84525547445256	
112.0	5.0	87.0	45.0	1	959	460	112	5	87	45	112	5	87	45	12	72412	0	15.608309507369995	480000	17643.626382112503	317577	33.83812499999999	
112.0	5.0	87.0	45.0	1	960	460	112	5	87	45	112	5	87	45	14	72489	0	14.436510562896729	480500	17658.0628926754	317927	33.83413111342351	
112.0	5.0	87.0	45.0	1	961	460	112	5	87	45	112	5	87	45	15	72554	0	14.280272960662842	481000	17672.343165636063	318293	33.82681912681913	
112.0	5.0	87.0	45.0	1	962	460	112	5	87	45	112	5	87	45	15	72608	0	14.733367204666138	481500	17687.07653284073	318665	33.81827622014538	
112.0	5.0	87.0	45.0	1	963	460	112	5	87	45	112	5	87	45	16	72696	0	14.545871019363403	482000	17701.622403860092	319013	33.814730290456424	
112.0	5.0	87.0	45.0	1	964	460	112	5	87	45	112	5	87	45	17	72749	0	14.624008655548096	482500	17716.24641251564	319398	33.80352331606218	
112.0	5.0	87.0	45.0	1	965	460	112	5	87	45	112	5	87	45	19	72837	0	14.389630794525146	483000	17730.636043310165	319757	33.79772256728778	
112.0	5.0	87.0	45.0	1	966	460	112	5	87	45	112	5	87	45	20	72901	0	14.780248403549194	483500	17745.416291713715	320127	33.789658738366086	
112.0	5.0	87.0	45.0	1	967	460	112	5	87	45	112	5	87	45	22	72964	0	14.42088007926941	484000	17759.837171792984	320499	33.781198347107434	
112.0	5.0	87.0	45.0	1	968	460	112	5	87	45	112	5	87	45	23	73027	0	14.780239343643188	484500	17774.617411136627	320881	33.77069143446853	
112.0	5.0	87.0	45.0	1	969	460	112	5	87	45	112	5	87	45	27	73087	0	15.702059030532837	485000	17790.31947016716	321263	33.760206185567014	
112.0	5.0	87.0	45.0	1	970	460	112	5	87	45	112	5	87	45	27	73143	0	14.592743396759033	485500	17804.91221356392	321651	33.74850669412976	
112.0	5.0	87.0	45.0	1	971	460	112	5	87	45	112	5	87	45	28	73207	0	14.49901795387268	486000	17819.41123151779	322032	33.73827160493828	
112.0	5.0	87.0	45.0	1	972	460	112	5	87	45	112	5	87	45	29	73261	0	15.03022050857544	486500	17834.441452026367	322439	33.722713257965054	
112.0	5.0	87.0	45.0	2	973	460	112	5	87	45	112	5	87	45	32	73326	0	14.59275197982788	487000	17849.034204006195	322827	33.71108829568789	
112.0	5.0	87.0	45.0	2	974	460	112	5	87	45	112	5	87	45	36	73385	0	15.123956441879272	487500	17864.158160448074	323226	33.69723076923077	
112.0	5.0	87.0	45.0	1	975	460	112	5	87	45	112	5	87	45	43	73441	0	14.21778655052185	488000	17878.375946998596	323627	33.68299180327868	
112.0	5.0	87.0	45.0	1	976	460	112	5	87	45	112	5	87	45	45	73513	0	14.702118873596191	488500	17893.078065872192	324017	33.67103377686796	
112.0	5.0	87.0	45.0	1	977	460	112	5	87	45	112	5	87	45	50	73573	0	14.483384370803833	489000	17907.561450242996	324412	33.65807770961146	
112.0	5.0	87.0	45.0	1	978	460	112	5	87	45	112	5	87	45	53	73635	0	14.608378887176514	489500	17922.169829130173	324799	33.64678243105209	
112.0	5.0	87.0	45.0	1	979	460	112	5	87	45	112	5	87	45	55	73696	0	14.452123641967773	490000	17936.62195277214	325193	33.63408163265305	
112.0	5.0	87.0	45.0	1	980	460	112	5	87	45	112	5	87	45	57	73750	0	14.82711148262024	490500	17951.44906425476	325594	33.619979612640165	
112.0	5.0	87.0	45.0	1	981	460	112	5	87	45	112	5	87	45	62	73802	0	14.405274152755737	491000	17965.854338407516	326005	33.60386965376783	
112.0	5.0	87.0	45.0	2	982	460	112	5	87	45	112	5	87	45	67	73866	0	14.280272483825684	491500	17980.134610891342	326393	33.59247202441506	
112.0	5.0	87.0	45.0	1	983	460	112	5	87	45	112	5	87	45	72	73906	0	14.702110528945923	492000	17994.836721420288	326815	33.57418699186991	
112.0	5.0	87.0	45.0	1	984	460	112	5	87	45	112	5	87	45	76	73958	0	14.70211935043335	492500	18009.53884077072	327217	33.56	
112.0	5.0	87.0	45.0	1	985	460	112	5	87	45	112	5	87	45	80	74032	0	14.389649152755737	493000	18023.928489923477	327592	33.55131845841784	
112.0	5.0	87.0	45.0	2	986	460	112	5	87	45	112	5	87	45	81	74082	0	14.686487197875977	493500	18038.614977121353	328006	33.53475177304965	
112.0	5.0	87.0	45.0	2	987	460	112	5	87	45	112	5	87	45	83	74141	0	14.608376026153564	494000	18053.223353147507	328404	33.52145748987854	
112.0	5.0	87.0	45.0	3	988	460	112	5	87	45	112	5	87	45	87	74186	0	14.483392238616943	494500	18067.706745386124	328810	33.50657229524772	
112.0	5.0	87.0	45.0	3	989	460	112	5	87	45	112	5	87	45	88	74247	0	14.483384132385254	495000	18082.19012951851	329210	33.49292929292929	
112.0	5.0	87.0	45.0	4	990	460	112	5	87	45	112	5	87	45	91	74304	0	14.045906066894531	495500	18096.236035585403	329619	33.47749747729566	
112.0	5.0	87.0	45.0	4	991	460	112	5	87	45	112	5	87	45	94	74362	0	14.264657497406006	496000	18110.50069308281	330007	33.46633064516129	
112.0	5.0	87.0	45.0	5	992	460	112	5	87	45	112	5	87	45	98	74423	0	13.967785120010376	496500	18124.46847820282	330409	33.45236656596174	
112.0	5.0	87.0	45.0	8	993	460	112	5	87	45	112	5	87	45	102	74478	0	14.077162742614746	497000	18138.545640945435	330804	33.439839034205235	
112.0	5.0	87.0	45.0	10	994	460	112	5	87	45	112	5	87	45	103	74531	0	14.092797756195068	497500	18152.63843870163	331214	33.4243216080402	
112.0	5.0	87.0	45.0	12	995	460	112	5	87	45	112	5	87	45	95	74580	0	14.561500310897827	498000	18167.199939012527	331614	33.410843373493975	
112.0	5.0	87.0	45.0	13	996	460	112	5	87	45	112	5	87	45	93	74632	0	14.592742443084717	498500	18181.792681455612	332021	33.39598796389167	
112.0	5.0	87.0	45.0	16	997	460	112	5	87	45	112	5	87	45	84	74689	0	14.983359813690186	499000	18196.776041269302	332421	33.38256513026052	
112.0	5.0	87.0	45.0	18	998	460	112	5	87	45	112	5	87	45	87	74744	0	14.139657974243164	499500	18210.915699243546	332814	33.370570570570564	
112.0	5.0	87.0	45.0	21	999	460	112	5	87	45	112	5	87	45	89	74807	0	14.249028444290161	500000	18225.164727687836	333204	33.3592	
112.0	5.0	87.0	45.0	26	1000	460	112	5	87	45	112	5	87	45	88	74869	0	14.358389616012573	500500	18239.52311730385	333588	33.34905094905095	
